ticker,company_name,kpi_name,kpi_id,kpi_category
SFT,"Shift Technologies, Inc.","Segment Revenue - Ecommerce revenue, net",543,Segment Revenue
SFT,"Shift Technologies, Inc.",Segment Revenue - Other revenue,544,Segment Revenue
SFT,"Shift Technologies, Inc.",Segment Revenue - Wholesale vehicle revenue,545,Segment Revenue
SFT,"Shift Technologies, Inc.",Total units sold,546,Total units sold
SFT,"Shift Technologies, Inc.",Units sold by segment - Ecommerce units,547,Units sold by segment
SFT,"Shift Technologies, Inc.",Units sold by segment - Wholesale units,548,Units sold by segment
SFT,"Shift Technologies, Inc.",Units sold- By segment - Ecommerce,549,Units sold- By segment
SFT,"Shift Technologies, Inc.",Units sold- By segment - Wholesale,550,Units sold- By segment
SFT,"Shift Technologies, Inc.",Wholesale ASP,551,Wholesale ASP
VRM,Vroom Inc.,Segment Revenue - All Other,552,Segment Revenue
VRM,Vroom Inc.,Segment Revenue - Ecommerce,553,Segment Revenue
VRM,Vroom Inc.,Segment Revenue - TDA,554,Segment Revenue
VRM,Vroom Inc.,Segment Revenue - Wholesale,555,Segment Revenue
VRM,Vroom Inc.,Unique visitors - Average monthly unique visitors,556,Unique visitors
VRM,Vroom Inc.,Units Sold - E-commerce,557,Units Sold
VRM,Vroom Inc.,Units Sold - TDA,558,Units Sold
VRM,Vroom Inc.,Units Sold - Wholesale,559,Units Sold
BIG,BIG LOTS INC,"Merchandise Sales - Apparel, Electronics, & Other",560,Merchandise Sales
BIG,BIG LOTS INC,Merchandise Sales - Consumables,561,Merchandise Sales
BIG,BIG LOTS INC,Merchandise Sales - Food,562,Merchandise Sales
BIG,BIG LOTS INC,Merchandise Sales - Furniture,563,Merchandise Sales
BIG,BIG LOTS INC,Merchandise Sales - Hard Home,564,Merchandise Sales
BIG,BIG LOTS INC,Merchandise Sales - Seasonal,565,Merchandise Sales
BIG,BIG LOTS INC,Merchandise Sales - Soft Home,566,Merchandise Sales
BIG,BIG LOTS INC,Revenue - Ecommerce ,567,Revenue
BIG,BIG LOTS INC,Revenue,568,Revenue
BIG,BIG LOTS INC,Revenues by merchandise category - Consumables,569,Revenues by merchandise category
BIG,BIG LOTS INC,"Revenues by merchandise category - Electronics, Toys, & Accessories",570,Revenues by merchandise category
BIG,BIG LOTS INC,Revenues by merchandise category - Food,571,Revenues by merchandise category
BIG,BIG LOTS INC,Revenues by merchandise category - Furniture,572,Revenues by merchandise category
BIG,BIG LOTS INC,Revenues by merchandise category - Hard Home,573,Revenues by merchandise category
BIG,BIG LOTS INC,Revenues by merchandise category - Seasonal,574,Revenues by merchandise category
BIG,BIG LOTS INC,Revenues by merchandise category - Soft Home,575,Revenues by merchandise category
BURL,BURLINGTON STORES INC,Lease Payments - Total Long Term Lease Liabilities,576,Lease Payments
BURL,BURLINGTON STORES INC,Sales - Other Revenue,577,Sales
BURL,BURLINGTON STORES INC,Sales,578,Sales
BURL,BURLINGTON STORES INC,Stores - New store count potential,579,Stores
BURL,BURLINGTON STORES INC,Stores - Total Closed or Relocated Stores,580,Stores
BURL,BURLINGTON STORES INC,Stores - Total New Stores,581,Stores
BURL,BURLINGTON STORES INC,Stores - Total operating stores,582,Stores
DDS,DILLARDS INC,Net Sales by Segment - Construction,583,Net Sales by Segment
DDS,DILLARDS INC,Net Sales by Segment - Construction,583,Net Sales by Segment
DDS,DILLARDS INC,Net Sales by Segment - Retail Operations,584,Net Sales by Segment
DDS,DILLARDS INC,Net Sales by Segment - Retail operations,585,Net Sales by Segment
DDS,DILLARDS INC,Sales - Retail sales per square foot,586,Sales
DDS,DILLARDS INC,Stores - Total retail store count at end of period,587,Stores
GO,Grocery Outlet Holding Corp,Comparable store sales,588,Comparable store sales
GO,Grocery Outlet Holding Corp,New stores opened,589,New stores opened
GO,Grocery Outlet Holding Corp,Revenue by Type - Non-perishable,590,Revenue by Type
GO,Grocery Outlet Holding Corp,Revenue by Type - Perishable,591,Revenue by Type
GO,Grocery Outlet Holding Corp,Stores - Stores count,592,Stores
KSS,KOHL'S CORPORATION,Additional shops - Planning Underway,593,Additional shops
KSS,KOHL'S CORPORATION,Card holders - Kohl's Charge card holders,594,Card holders
KSS,KOHL'S CORPORATION,Customer acquisition - Sephora customers new to Kohl's,595,Customer acquisition
KSS,KOHL'S CORPORATION,Customers - Active Customers,334,Customers
KSS,KOHL'S CORPORATION,Kohl's shops and comprehensive digital experience - Sephora,596,Kohl's shops and comprehensive digital experience
KSS,KOHL'S CORPORATION,Loyalty Members,597,Loyalty Members
KSS,KOHL'S CORPORATION,Segment Revenue - Accessories,598,Segment Revenue
KSS,KOHL'S CORPORATION,Segment Revenue - Children's,599,Segment Revenue
KSS,KOHL'S CORPORATION,Segment Revenue - Footwear,600,Segment Revenue
KSS,KOHL'S CORPORATION,Segment Revenue - Home,601,Segment Revenue
KSS,KOHL'S CORPORATION,Segment Revenue - Men's,602,Segment Revenue
KSS,KOHL'S CORPORATION,Segment Revenue - MenÃ¢â‚¬â„¢s,603,Segment Revenue
KSS,KOHL'S CORPORATION,Segment Revenue - Other revenue,544,Segment Revenue
KSS,KOHL'S CORPORATION,Segment Revenue - Women's,604,Segment Revenue
KSS,KOHL'S CORPORATION,Store visits,605,Store visits
KSS,KOHL'S CORPORATION,Total stores,606,Total stores
KSS,KOHL'S CORPORATION,User growth - Kohl's App user growth,607,User growth
KSS,KOHL'S CORPORATION,Website visits,608,Website visits
M,"MACY'S, INC.",New customers,609,New customers
M,"MACY'S, INC.",New customers,609,New customers
M,"MACY'S, INC.",New customers - Through the digital channel,610,New customers
M,"MACY'S, INC.",New customers  through Digital Channel,611,New customers  through Digital Channel
M,"MACY'S, INC.",Number of New Customers,612,Number of New Customers
M,"MACY'S, INC.",Revenue by Business type - Home/Other,613,Revenue by Business type
M,"MACY'S, INC.",Revenue by Business type - Men's and Kids',614,Revenue by Business type
M,"MACY'S, INC.","Revenue by Business type - Women's Accessories, Intimate Apparel, Shoes, Cosmetics and Fragrances",615,Revenue by Business type
M,"MACY'S, INC.",Revenue by Business type - Women's Apparel,616,Revenue by Business type
M,"MACY'S, INC.","Segment Revenue - Credit card revenues, net",617,Segment Revenue
M,"MACY'S, INC.",Segment Revenue - Home/Other,618,Segment Revenue
M,"MACY'S, INC.",Segment Revenue - Men's and Kids',619,Segment Revenue
M,"MACY'S, INC.",Segment Revenue - Net sales,620,Segment Revenue
M,"MACY'S, INC.","Segment Revenue - Women's Accessories, Intimate Apparel, Shoes, Cosmetics and Fragrances",621,Segment Revenue
M,"MACY'S, INC.",Segment Revenue - Women's Apparel,622,Segment Revenue
OLLI,Ollie's Bargain Outlet Holdings Inc,Average Net Sales Per Store,623,Average Net Sales Per Store
OLLI,Ollie's Bargain Outlet Holdings Inc,Comparable Store Count,624,Comparable Store Count
OLLI,Ollie's Bargain Outlet Holdings Inc,Net Sales,625,Net Sales
OLLI,Ollie's Bargain Outlet Holdings Inc,Stores - Number of Closed Stores,626,Stores
OLLI,Ollie's Bargain Outlet Holdings Inc,Stores - Number of New Stores,627,Stores
OLLI,Ollie's Bargain Outlet Holdings Inc,Stores - Number of Stores,628,Stores
OLLI,Ollie's Bargain Outlet Holdings Inc,Stores - Number of Stores Open at Beginning of Quarter,629,Stores
OLLI,Ollie's Bargain Outlet Holdings Inc,Stores - Number of Stores Re-Opened,630,Stores
PRTY,PARTY CITY HOLDCO INC,Comparable Sales - Brand comparable sales,631,Comparable Sales
PRTY,PARTY CITY HOLDCO INC,New Stores Openings - Corporate Stores,632,New Stores Openings
PRTY,PARTY CITY HOLDCO INC,New Stores Openings - Franchise Stores,633,New Stores Openings
PRTY,PARTY CITY HOLDCO INC,Number of Franchise Stores,634,Number of Franchise Stores
PRTY,PARTY CITY HOLDCO INC,Number of Stores - Corporate Stores,635,Number of Stores
PRTY,PARTY CITY HOLDCO INC,Number of Stores - Franchise Stores,636,Number of Stores
PRTY,PARTY CITY HOLDCO INC,Number of Stores - Halloween City Stores,637,Number of Stores
PRTY,PARTY CITY HOLDCO INC,Segment Sales - Net Wholesale,638,Segment Sales
PRTY,PARTY CITY HOLDCO INC,Segment Sales - Retail,639,Segment Sales
PRTY,PARTY CITY HOLDCO INC,Segment Sales - Wholesale,640,Segment Sales
PRTY,PARTY CITY HOLDCO INC,Share of Shelf - Manufacturing Share of Shelf,641,Share of Shelf
PRTY,PARTY CITY HOLDCO INC,Share of Shelf - Wholesale Share of Shelf,642,Share of Shelf
PRTY,PARTY CITY HOLDCO INC,Store Acquisitions - Corporate Stores,643,Store Acquisitions
PRTY,PARTY CITY HOLDCO INC,Store Closures - Corporate Stores,644,Store Closures
PRTY,PARTY CITY HOLDCO INC,Store Closures - Franchise Stores,645,Store Closures
PRTY,PARTY CITY HOLDCO INC,Store Count - Grand Total,646,Store Count
PRTY,PARTY CITY HOLDCO INC,Store Sales - Franchise Stores Sold to Party City,647,Store Sales
PRTY,PARTY CITY HOLDCO INC,Stores - The total number of corporate Party City stores,648,Stores
RH,RESTORATION HARDWARE HOLDINGS INC,Revenue by Category - Furniture Revenue,649,Revenue by Category
RH,RESTORATION HARDWARE HOLDINGS INC,Revenue by Category - Non-Furniture Revenue,650,Revenue by Category
RH,RESTORATION HARDWARE HOLDINGS INC,Segment Revenue - RH Segment Revenue,651,Segment Revenue
RH,RESTORATION HARDWARE HOLDINGS INC,Segment Revenue - Waterworks Revenue,652,Segment Revenue
RH,RESTORATION HARDWARE HOLDINGS INC,Stores - Total Galleries,653,Stores
RH,RESTORATION HARDWARE HOLDINGS INC,Stores - Waterworks Showrooms,654,Stores
VRA,Vera Bradley,Revenue by Product Category - Accessories Revenue,655,Revenue by Product Category
VRA,Vera Bradley,Revenue by Product Category - Apparel/Footwear Revenue,656,Revenue by Product Category
VRA,Vera Bradley,Revenue by Product Category - Bags Revenue,657,Revenue by Product Category
VRA,Vera Bradley,Revenue by Product Category - Home Revenue,658,Revenue by Product Category
VRA,Vera Bradley,Revenue by Product Category - Other Revenue,659,Revenue by Product Category
VRA,Vera Bradley,Revenue by Product Category - Travel Revenue,660,Revenue by Product Category
VRA,Vera Bradley,Segment Revenue - Pura Vida Segment Revenue,661,Segment Revenue
VRA,Vera Bradley,Segment Revenue - VB Direct Segment Revenue,662,Segment Revenue
VRA,Vera Bradley,Segment Revenue - VB Indirect Segment Revenue,663,Segment Revenue
VRA,Vera Bradley,Stores - Total Stores,46,Stores
ACI,Albertsons Companies Inc,Customer reach - Customer reach with Drive Up & Go and Home Delivery,664,Customer reach
ACI,Albertsons Companies Inc,Memberships - Loyalty Memberships,665,Memberships
ACI,Albertsons Companies Inc,New Items launched,666,New Items launched
ACI,Albertsons Companies Inc,Retention rate - Retention rate with actively engaged members,667,Retention rate
ACI,Albertsons Companies Inc,Revenue by type - Fuel revenue,668,Revenue by type
ACI,Albertsons Companies Inc,Revenue by type - Non-perishables revenue,669,Revenue by type
ACI,Albertsons Companies Inc,Revenue by type - Other revenue,670,Revenue by type
ACI,Albertsons Companies Inc,Revenue by type - Perishables revenue,671,Revenue by type
ACI,Albertsons Companies Inc,Revenue by type - Pharmacy revenue,672,Revenue by type
ACI,Albertsons Companies Inc,Sales growth - Digital sales growth,673,Sales growth
ACI,Albertsons Companies Inc,Sales growth - Identical sales growth,674,Sales growth
ACI,Albertsons Companies Inc,Sales growth,675,Sales growth
KR,THE KROGER CO.,COVID-19 vaccins - COVID-19 vaccine doses administrated,676,COVID-19 vaccins
KR,THE KROGER CO.,Delivery locations,677,Delivery locations
KR,THE KROGER CO.,Delivery price per customer - unlimited delivery price per customer,678,Delivery price per customer
KR,THE KROGER CO.,Hourly wage - Average hourly wage,679,Hourly wage
KR,THE KROGER CO.,Kroger households covered,680,Kroger households covered
KR,THE KROGER CO.,new items launched,681,new items launched
KR,THE KROGER CO.,Pickup locations,682,Pickup locations
KR,THE KROGER CO.,Segment Sales - Convenience stores,683,Segment Sales
KR,THE KROGER CO.,Segment Sales - Other Sales,684,Segment Sales
KR,THE KROGER CO.,Segment Sales - Supermarket Fuel Sales,685,Segment Sales
KR,THE KROGER CO.,Segment Sales - Total sales ,686,Segment Sales
KR,THE KROGER CO.,Segment Sales - Total sales to retail customers without fuel,687,Segment Sales
KR,THE KROGER CO.,Segment Sales - Total Sales to Retail Customers without Fuel Sales,688,Segment Sales
KR,THE KROGER CO.,"Segment Sales - Total Sales to Retail Customers without Fuel, Supermarket Fuel and Other 
Sales",689,Segment Sales
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Revenue by product category - Dietary supplements revenue,690,Revenue by product category
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Revenue by product category - Grocery revenue,691,Revenue by product category
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Revenue by product category - Other revenue,692,Revenue by product category
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Stores - Number of new stores,693,Stores
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Stores - Number of new stores opened,694,Stores
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Stores - Number of relocated/remodeled,695,Stores
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Stores - Number of stores relocated/remodeled,696,Stores
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Stores - Number of relocations/remodels,697,Stores
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Stores - Total store count,147,Stores
SFM,"Sprouts Farmers Market, Inc.",Average store size,698,Average store size
SFM,"Sprouts Farmers Market, Inc.",Comparable store sales growth,699,Comparable store sales growth
SFM,"Sprouts Farmers Market, Inc.",Comparable Store Sales Growth,700,Comparable Store Sales Growth
SFM,"Sprouts Farmers Market, Inc.",Comparable Store Sales Growth,700,Comparable Store Sales Growth
SFM,"Sprouts Farmers Market, Inc.",New Store Openings - Annual Unit Growth,701,New Store Openings
SFM,"Sprouts Farmers Market, Inc.",New Store Openings - Unit Growth,702,New Store Openings
SFM,"Sprouts Farmers Market, Inc.",Number of Stores,703,Number of Stores
SFM,"Sprouts Farmers Market, Inc.",Revenue - Non-Perishables,704,Revenue
SFM,"Sprouts Farmers Market, Inc.",Revenue - Perishables,705,Revenue
SFM,"Sprouts Farmers Market, Inc.",Store Closures,706,Store Closures
SFM,"Sprouts Farmers Market, Inc.",Store Relocations,707,Store Relocations
SFM,"Sprouts Farmers Market, Inc.",Total Number of Stores,708,Total Number of Stores
SFM,"Sprouts Farmers Market, Inc.",Unit growth,709,Unit growth
SPTN,SpartanNash Co,Segment Revenues - Food Distribution Revenue,710,Segment Revenues
SPTN,SpartanNash Co,Segment Revenues - Military Revenue,711,Segment Revenues
SPTN,SpartanNash Co,Segment Revenues - Retail Revenue,712,Segment Revenues
SPTN,SpartanNash Co,Sub Segment Revenue by Category - Center store Revenue,713,Sub Segment Revenue by Category
SPTN,SpartanNash Co,Sub Segment Revenue by Category - Fresh Revenue,714,Sub Segment Revenue by Category
SPTN,SpartanNash Co,Sub Segment Revenue by Category - Fuel Revenue,715,Sub Segment Revenue by Category
SPTN,SpartanNash Co,Sub Segment Revenue by Category - Individuals Revenue,716,Sub Segment Revenue by Category
SPTN,SpartanNash Co,"Sub Segment Revenue by Category - Manufacturers, brokers and distributors Revenue",717,Sub Segment Revenue by Category
SPTN,SpartanNash Co,Sub Segment Revenue by Category - Non-food Revenue,718,Sub Segment Revenue by Category
SPTN,SpartanNash Co,Sub Segment Revenue by Category - Other Revenue,719,Sub Segment Revenue by Category
SPTN,SpartanNash Co,Sub Segment Revenue by Category - Other Revenue from products,720,Sub Segment Revenue by Category
SPTN,SpartanNash Co,Sub Segment Revenue by Category - Retailers Revenue,721,Sub Segment Revenue by Category
BBBY,BED BATH & BEYOND INC.,Fleet Optimization,722,Fleet Optimization
BBBY,BED BATH & BEYOND INC.,Net Sales - Non Core Banner Net Sales,723,Net Sales
BBBY,BED BATH & BEYOND INC.,No of Stores - Stores Closed,724,No of Stores
BBBY,BED BATH & BEYOND INC.,No of Stores - Stores Closed,724,No of Stores
BBBY,BED BATH & BEYOND INC.,Sales Penetration - Digital Sales Penetration,725,Sales Penetration
BBBY,BED BATH & BEYOND INC.,Website - Visits to Website,726,Website
HOME,At Home Group Inc.,Net Sales - Accent decor,727,Net Sales
HOME,At Home Group Inc.,Net Sales - Home furnishings,728,Net Sales
HOME,At Home Group Inc.,Net Sales - Other,729,Net Sales
HOME,At Home Group Inc.,Stores - Total stores,730,Stores
LOVE,Lovesac Co,Net Sales by Channel - Internet Net Sales,731,Net Sales by Channel
LOVE,Lovesac Co,Net Sales by Channel - Other Net Sales,732,Net Sales by Channel
LOVE,Lovesac Co,Net Sales by Channel - Showrooms Net Sales,733,Net Sales by Channel
LOVE,Lovesac Co,Net Sales by Product - Accessories Net Sales,734,Net Sales by Product
LOVE,Lovesac Co,Net Sales by Product - Accessories Net Sales,734,Net Sales by Product
LOVE,Lovesac Co,Net Sales by Product - Other Net Sales,735,Net Sales by Product
LOVE,Lovesac Co,Net Sales by Product - Sacs Net Sales,736,Net Sales by Product
LOVE,Lovesac Co,Net Sales by Product - Sactionals Net Sales,737,Net Sales by Product
LOVE,Lovesac Co,Showroom Count - Ending Showroom Count,738,Showroom Count
WSM,"WILLIAMS-SONOMA, INC","Average Leased Square
Footage Per Store",739,"Average Leased Square
Footage Per Store"
WSM,"WILLIAMS-SONOMA, INC","Average Leased Square
Footage Per Store",739,"Average Leased Square
Footage Per Store"
WSM,"WILLIAMS-SONOMA, INC",Closings Store Count,740,Closings Store Count
WSM,"WILLIAMS-SONOMA, INC",Openings Store Count,741,Openings Store Count
WSM,"WILLIAMS-SONOMA, INC",Revenue by Brand - Other,742,Revenue by Brand
WSM,"WILLIAMS-SONOMA, INC",Revenue by Brand - Pottery Barn,743,Revenue by Brand
WSM,"WILLIAMS-SONOMA, INC",Revenue by Brand - Pottery Barn Kids and Teen,744,Revenue by Brand
WSM,"WILLIAMS-SONOMA, INC",Revenue by Brand - West Elm,745,Revenue by Brand
WSM,"WILLIAMS-SONOMA, INC",Revenue by Brand - Williams Sonoma,746,Revenue by Brand
WSM,"WILLIAMS-SONOMA, INC",Total Store Count,747,Total Store Count
BLDR,BUILDERS FIRSTSOURCE INC,"Revenue by Category - Gypsum, roofing & insulation",748,Revenue by Category
BLDR,BUILDERS FIRSTSOURCE INC,Revenue by Category - Lumber & lumber sheet goods,749,Revenue by Category
BLDR,BUILDERS FIRSTSOURCE INC,Revenue by Category - Manufactured products,750,Revenue by Category
BLDR,BUILDERS FIRSTSOURCE INC,Revenue by Category - Other building products & services,751,Revenue by Category
BLDR,BUILDERS FIRSTSOURCE INC,"Revenue by Category - Siding, metal & concrete products",752,Revenue by Category
BLDR,BUILDERS FIRSTSOURCE INC,"Revenue by Category - Windows, doors & millwork",753,Revenue by Category
FND,"Floor & Decor Holdings, Inc.",Revenue By Type - Adjacent categories,754,Revenue By Type
FND,"Floor & Decor Holdings, Inc.",Revenue By Type - Decorative accessories / wall tile,755,Revenue By Type
FND,"Floor & Decor Holdings, Inc.",Revenue By Type - Installation materials and tools,756,Revenue By Type
FND,"Floor & Decor Holdings, Inc.",Revenue By Type - Laminate / luxury vinyl plank,757,Revenue By Type
FND,"Floor & Decor Holdings, Inc.",Revenue By Type - Natural stone,758,Revenue By Type
FND,"Floor & Decor Holdings, Inc.",Revenue By Type - Other,759,Revenue By Type
FND,"Floor & Decor Holdings, Inc.",Revenue By Type - Tile,760,Revenue By Type
FND,"Floor & Decor Holdings, Inc.",Revenue By Type - Wood,761,Revenue By Type
FND,"Floor & Decor Holdings, Inc.",Stores - New warehouse stores,762,Stores
FND,"Floor & Decor Holdings, Inc.",Stores - new warehouse-format stores,763,Stores
FND,"Floor & Decor Holdings, Inc.",Stores - warehouse stores operating,764,Stores
FND,"Floor & Decor Holdings, Inc.",Studios - Design studios,765,Studios
HD,"THE HOME DEPOT, INC.",Average ticket,766,Average ticket
HD,"THE HOME DEPOT, INC.",Average Ticket - Change in Average Ticket,767,Average Ticket
HD,"THE HOME DEPOT, INC.",Big Ticket Sales,768,Big Ticket Sales
HD,"THE HOME DEPOT, INC.",Comparable Average Ticket,769,Comparable Average Ticket
HD,"THE HOME DEPOT, INC.",Comparable Sales - Change in Comparable Sales,770,Comparable Sales
HD,"THE HOME DEPOT, INC.",Comparable sales - Total comparable sales,771,Comparable sales
HD,"THE HOME DEPOT, INC.",Comparable Store Sales,772,Comparable Store Sales
HD,"THE HOME DEPOT, INC.",Comparable Transactions,773,Comparable Transactions
HD,"THE HOME DEPOT, INC.",Comparable Transactions,773,Comparable Transactions
HD,"THE HOME DEPOT, INC.",Customer Transactions - Comparable Customer Transactions,774,Customer Transactions
HD,"THE HOME DEPOT, INC.",Customer Transactions,775,Customer Transactions
HD,"THE HOME DEPOT, INC.",Customer transactions - Customer transactions (in millions),776,Customer transactions
HD,"THE HOME DEPOT, INC.",Geographic Net Sales - Outside the U.S. Net Sales,777,Geographic Net Sales
HD,"THE HOME DEPOT, INC.",Geographic Net Sales - U.S. Net Sales,778,Geographic Net Sales
HD,"THE HOME DEPOT, INC.",Geographic Sales - Outside the U.S. Net Sales,779,Geographic Sales
HD,"THE HOME DEPOT, INC.",Geographic Sales - U.S. Net Sales,780,Geographic Sales
HD,"THE HOME DEPOT, INC.",Net sales by major product lines - Building Materials Net Sales,781,Net sales by major product lines
HD,"THE HOME DEPOT, INC.",Net sales by major product lines - Decor Net Sales,782,Net sales by major product lines
HD,"THE HOME DEPOT, INC.",Net sales by major product lines - Hardlines Net Sales,783,Net sales by major product lines
HD,"THE HOME DEPOT, INC.",Net sales by products - Products Net Sales,784,Net sales by products
HD,"THE HOME DEPOT, INC.",Net sales by Services - Services Net Sales,785,Net sales by Services
HD,"THE HOME DEPOT, INC.",Number of Stores,703,Number of Stores
HD,"THE HOME DEPOT, INC.",Online Sales,786,Online Sales
HD,"THE HOME DEPOT, INC.",Online Sales,786,Online Sales
HD,"THE HOME DEPOT, INC.",ROIC - (ROIC) Return on Invested Capital,787,ROIC
HD,"THE HOME DEPOT, INC.",ROIC - (ROIC) Return on Invested Capital,787,ROIC
HD,"THE HOME DEPOT, INC.",Sales per square foot,788,Sales per square foot
HD,"THE HOME DEPOT, INC.",Segment Sales - Building Materials Net Sales,789,Segment Sales
HD,"THE HOME DEPOT, INC.",Segment Sales - Decor Net Sales,790,Segment Sales
HD,"THE HOME DEPOT, INC.",Segment Sales - Hardlines Net Sales,791,Segment Sales
HD,"THE HOME DEPOT, INC.",Segment Sales - Online Sales,792,Segment Sales
HD,"THE HOME DEPOT, INC.",Segment Sales - Online Sales,792,Segment Sales
HD,"THE HOME DEPOT, INC.",Segment Sales - Products Net Sales,793,Segment Sales
HD,"THE HOME DEPOT, INC.",Segment Sales - Services Net Sales,794,Segment Sales
LOW,"LOWE'S COMPANIES, INC.",Average Ticket - Change in Average Ticket,767,Average Ticket
LOW,"LOWE'S COMPANIES, INC.",Comparable Sales - Change in Comparable Sales,770,Comparable Sales
LOW,"LOWE'S COMPANIES, INC.",Customer Transactions - Total Customer Transactions,795,Customer Transactions
LOW,"LOWE'S COMPANIES, INC.",Geographical Sales - Canada Sales,796,Geographical Sales
LOW,"LOWE'S COMPANIES, INC.",Geographical Sales - International Sales,797,Geographical Sales
LOW,"LOWE'S COMPANIES, INC.",Geographical Sales - United States	,798,Geographical Sales
LOW,"LOWE'S COMPANIES, INC.",Merchandise Sales - Building Products Sales,799,Merchandise Sales
LOW,"LOWE'S COMPANIES, INC.",Merchandise Sales - Hardlines Sales,800,Merchandise Sales
LOW,"LOWE'S COMPANIES, INC.",Merchandise Sales - Home Decor Sales,801,Merchandise Sales
LOW,"LOWE'S COMPANIES, INC.",Merchandise Sales - Other Sales,802,Merchandise Sales
LOW,"LOWE'S COMPANIES, INC.",Net sales,803,Net sales
LOW,"LOWE'S COMPANIES, INC.",Net sales - Other,804,Net sales
LOW,"LOWE'S COMPANIES, INC.",Net sales - Products,805,Net sales
LOW,"LOWE'S COMPANIES, INC.",Net sales - Services,806,Net sales
LOW,"LOWE'S COMPANIES, INC.",Number of Stores - Company-Operated Stores,807,Number of Stores
LOW,"LOWE'S COMPANIES, INC.",Number of Stores - Dealer-Operated Stores,808,Number of Stores
LOW,"LOWE'S COMPANIES, INC.",Operations - Home improved in number,809,Operations
LOW,"LOWE'S COMPANIES, INC.",Operations - Home improved in square feet,810,Operations
LOW,"LOWE'S COMPANIES, INC.",Sales Floor Square Feet,811,Sales Floor Square Feet
LOW,"LOWE'S COMPANIES, INC.",Segment sales - Other Sales,812,Segment sales
LOW,"LOWE'S COMPANIES, INC.",Segment sales - Products Sales,813,Segment sales
LOW,"LOWE'S COMPANIES, INC.",Segment sales - Services Sales,814,Segment sales
LOW,"LOWE'S COMPANIES, INC.",Store Size - Average Store Size Selling Square Feet ,815,Store Size
BJ,BJ's Wholesale Club Holdings Inc,Operating clubs - Total operating clubs,816,Operating clubs
BJ,BJ's Wholesale Club Holdings Inc,Segment Revenue - Gasoline and Other,817,Segment Revenue
BJ,BJ's Wholesale Club Holdings Inc,Segment Revenue - General Merchandise & Services,818,Segment Revenue
BJ,BJ's Wholesale Club Holdings Inc,Segment Revenue - Grocery,819,Segment Revenue
BJ,BJ's Wholesale Club Holdings Inc,Segment Revenue - Membership fee income,820,Segment Revenue
BJ,BJ's Wholesale Club Holdings Inc,Segment Revenue - Net Sales,821,Segment Revenue
CASY,CASEYS GENERAL STORES INC,Fuel - Fuel gallons on a same-store basis,822,Fuel
CASY,CASEYS GENERAL STORES INC,New Stores - Acquisitions,823,New Stores
CASY,CASEYS GENERAL STORES INC,New stores - Construction,824,New stores
CASY,CASEYS GENERAL STORES INC,No. Of Stores,825,No. Of Stores
CASY,CASEYS GENERAL STORES INC,Sales by Category - Fuel Sales,826,Sales by Category
CASY,CASEYS GENERAL STORES INC,Sales by Category - Grocery & Other Merchandise Sales,827,Sales by Category
CASY,CASEYS GENERAL STORES INC,Sales by Category - Other Sales,828,Sales by Category
CASY,CASEYS GENERAL STORES INC,Sales by Category - Prepared Food & Fountain Sales,829,Sales by Category
CASY,CASEYS GENERAL STORES INC,Segment Sales - Fuel Sales,830,Segment Sales
CASY,CASEYS GENERAL STORES INC,Segment Sales - Grocery & Other Merchandise Sales,831,Segment Sales
CASY,CASEYS GENERAL STORES INC,Segment Sales - Other Sales,684,Segment Sales
CASY,CASEYS GENERAL STORES INC,Segment Sales - Prepared Food & Fountain Sales,832,Segment Sales
COST,Costco Wholesale Corporation,Cardholders - Total Cardholders,833,Cardholders
COST,Costco Wholesale Corporation,Geographic Revenue - Revenue from Canadian Operations,834,Geographic Revenue
COST,Costco Wholesale Corporation,Geographic Revenue - Revenue from Other International Operations,835,Geographic Revenue
COST,Costco Wholesale Corporation,Geographic Revenue - Revenue from United States Operations,836,Geographic Revenue
COST,Costco Wholesale Corporation,Members - Household Members,837,Members
COST,Costco Wholesale Corporation,Membership Fee Income,838,Membership Fee Income
COST,Costco Wholesale Corporation,Renewal Rate,839,Renewal Rate
COST,Costco Wholesale Corporation,Segment Revenue - Membership fees revenue,840,Segment Revenue
COST,Costco Wholesale Corporation,Segment Revenue - Net sales,620,Segment Revenue
COST,Costco Wholesale Corporation,Sub-segment Revenue - Net sales from Ancillary,841,Sub-segment Revenue
COST,Costco Wholesale Corporation,Sub-segment Revenue - Net sales from Ancillary and other,842,Sub-segment Revenue
COST,Costco Wholesale Corporation,Sub-segment Revenue - Net sales from Food and Sundries,843,Sub-segment Revenue
COST,Costco Wholesale Corporation,Sub-segment Revenue - Net sales from Fresh Foods,844,Sub-segment Revenue
COST,Costco Wholesale Corporation,Sub-segment Revenue - Net sales from Hardlines,845,Sub-segment Revenue
COST,Costco Wholesale Corporation,Sub-segment Revenue - Net sales from Softlines,846,Sub-segment Revenue
