,Ticker,Company Name,Industry,kpi name,KPI Category,Unit Type,kpi output type,kpi tags,kpi source,kpi calc type,kpi formula,var a type,var a name,var b type,var a type
700,VRA,Vera Bradley,Department Stores,Segment Revenue - Pura Vida Segment Revenue,Segment Revenue,$,$,"segment,  revenue,  pura_vida_segment,  revenue, vra, vera bradley, department stores",EventVester,,,,,,
701,VRA,Vera Bradley,Department Stores,Segment Revenue - VB Direct Segment Revenue,Segment Revenue,$,$,"segment,  revenue,  vb,  direct,  segment,  revenue, vra, vera bradley, department stores",EventVester,,,,,,
702,VRA,Vera Bradley,Department Stores,Segment Revenue - VB Indirect Segment Revenue,Segment Revenue,$,$,"segment,  revenue,  vb,  indirect,  segment,  revenue, vra, vera bradley, department stores",EventVester,,,,,,
703,VRA,Vera Bradley,Department Stores,Stores - Total Stores,Stores,stores,#,"stores,  total,  stores, vra, vera bradley, department stores",EventVester,,,,,,
704,ACI,Albertsons Companies Inc,Food Retailers,Customer reach - Customer reach with Drive Up & Go and Home Delivery,Customer reach,%,%,"customer_reach,  customer_reach,  drive_up,  home_delivery, aci, albertsons companies , food retailers",EventVester,,,,,,
705,ACI,Albertsons Companies Inc,Food Retailers,Memberships - Loyalty Memberships,Memberships,memberships,#,"memberships,  loyalty,  memberships, aci, albertsons companies , food retailers",EventVester,,,,,,
706,ACI,Albertsons Companies Inc,Food Retailers,New Items launched,New Items launched,items,#,"new_items_launched, aci, albertsons companies , food retailers",EventVester,,,,,,
707,ACI,Albertsons Companies Inc,Food Retailers,Retention rate - Retention rate with actively engaged members,Retention rate,%,%,"retention_rate,  retention_rate,  actively_engaged,  members, aci, albertsons companies , food retailers",EventVester,,,,,,
708,ACI,Albertsons Companies Inc,Food Retailers,Revenue by type - Fuel revenue,Revenue by type,$,$,"revenue,  fuel,  revenue, aci, albertsons companies , food retailers",EventVester,,,,,,
709,ACI,Albertsons Companies Inc,Food Retailers,Revenue by type - Non-perishables revenue,Revenue by type,$,$,"revenue,  non_perishables,  revenue, aci, albertsons companies , food retailers",EventVester,,,,,,
710,ACI,Albertsons Companies Inc,Food Retailers,Revenue by type - Other revenue,Revenue by type,$,$,"revenue,  other,  revenue, aci, albertsons companies , food retailers",EventVester,,,,,,
711,ACI,Albertsons Companies Inc,Food Retailers,Revenue by type - Perishables revenue,Revenue by type,$,$,"revenue,  perishables,  revenue, aci, albertsons companies , food retailers",EventVester,,,,,,
712,ACI,Albertsons Companies Inc,Food Retailers,Revenue by type - Pharmacy revenue,Revenue by type,$,$,"revenue,  pharmacy,  revenue, aci, albertsons companies , food retailers",EventVester,,,,,,
713,ACI,Albertsons Companies Inc,Food Retailers,Sales growth - Digital sales growth,Sales growth,%,%,"sales_growth,  digital_sales,  growth, aci, albertsons companies , food retailers",EventVester,,,,,,
714,ACI,Albertsons Companies Inc,Food Retailers,Sales growth - Identical sales growth,Sales growth,%,%,"sales_growth,  identical_sales_growth, aci, albertsons companies , food retailers",EventVester,,,,,,
715,ACI,Albertsons Companies Inc,Food Retailers,Sales growth,Sales growth,%,%,"sales_growth,  sales_growth, aci, albertsons companies , food retailers",EventVester,,,,,,
716,KR,THE KROGER CO.,Food Retailers,COVID-19 vaccins - COVID-19 vaccine doses administrated,COVID-19 vaccins,units,#,"covid_19,  vaccins,  covid_19,  vaccine_doses_administrated, kr, the kroger co., food retailers",EventVester,,,,,,
717,KR,THE KROGER CO.,Food Retailers,Delivery locations,Delivery locations,locations,#,"delivery_locations, kr, the kroger co., food retailers",EventVester,,,,,,
718,KR,THE KROGER CO.,Food Retailers,Delivery price per customer - unlimited delivery price per customer,Delivery price per customer,$/customer,$,"delivery_price,  customer,  unlimited_delivery_price,  customer, kr, the kroger co., food retailers",EventVester,,,,,,
719,KR,THE KROGER CO.,Food Retailers,Hourly wage - Average hourly wage,Hourly wage,$,$,"hourly_wage,  hourly_wage, kr, the kroger co., food retailers",EventVester,,,,,,
720,KR,THE KROGER CO.,Food Retailers,Kroger households covered,Kroger households covered,%,%,"kroger,  households,  covered,  kroger,  households,  covered, kr, the kroger co., food retailers",EventVester,,,,,,
721,KR,THE KROGER CO.,Food Retailers,new items launched,new items launched,items,#,"new_items_launched, kr, the kroger co., food retailers",EventVester,,,,,,
722,KR,THE KROGER CO.,Food Retailers,Pickup locations,Pickup locations,locations,#,"pickup_locations, kr, the kroger co., food retailers",EventVester,,,,,,
723,KR,THE KROGER CO.,Food Retailers,Segment Sales - Convenience stores,Segment Sales,$,$,"segment_sales,  convenience,  stores, kr, the kroger co., food retailers",EventVester,,,,,,
724,KR,THE KROGER CO.,Food Retailers,Segment Sales - Other Sales,Segment Sales,$,$,"segment_sales,  other_sales, kr, the kroger co., food retailers",EventVester,,,,,,
725,KR,THE KROGER CO.,Food Retailers,Segment Sales - Supermarket Fuel Sales,Segment Sales,$,$,"segment_sales,  supermarket_fuel_sales, kr, the kroger co., food retailers",EventVester,,,,,,
726,KR,THE KROGER CO.,Food Retailers,Segment Sales - Total sales ,Segment Sales,$,$,"segment_sales,  total_sales, kr, the kroger co., food retailers",EventVester,,,,,,
727,KR,THE KROGER CO.,Food Retailers,Segment Sales - Total sales to retail customers without fuel,Segment Sales,$,$,"segment_sales,  total_sales,  retail_customers,  out_fuel, kr, the kroger co., food retailers",EventVester,,,,,,
728,KR,THE KROGER CO.,Food Retailers,Segment Sales - Total Sales to Retail Customers without Fuel Sales,Segment Sales,$,$,"segment_sales,  total_sales,  retail_customers,  out_fuel_sales, kr, the kroger co., food retailers",EventVester,,,,,,
729,KR,THE KROGER CO.,Food Retailers,"Segment Sales - Total Sales to Retail Customers without Fuel, Supermarket Fuel and Other 
Sales",Segment Sales,$,$,"segment_sales,  total_sales,  retail_customers,  out_fuel,  supermarket_fuel,  other_, kr, the kroger co., food retailers",EventVester,,,,,,
730,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Food Retailers,Revenue by product category - Dietary supplements revenue,Revenue by product category,$,$,"revenue,  dietary_supplements,  revenue, ngvc, natural grocers by vitamin cottage, food retailers",EventVester,,,,,,
731,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Food Retailers,Revenue by product category - Grocery revenue,Revenue by product category,$,$,"revenue,  grocery,  revenue, ngvc, natural grocers by vitamin cottage, food retailers",EventVester,,,,,,
732,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Food Retailers,Revenue by product category - Other revenue,Revenue by product category,$,$,"revenue,  other,  revenue, ngvc, natural grocers by vitamin cottage, food retailers",EventVester,,,,,,
733,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Food Retailers,Stores - Number of new stores,Stores,stores,#,"stores,  new_stores, ngvc, natural grocers by vitamin cottage, food retailers",EventVester,,,,,,
734,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Food Retailers,Stores - Number of new stores opened,Stores,stores,#,"stores,  new_stores,  opened, ngvc, natural grocers by vitamin cottage, food retailers",EventVester,,,,,,
735,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Food Retailers,Stores - Number of relocated/remodeled,Stores,stores,#,"stores,  relocated,  remodeled, ngvc, natural grocers by vitamin cottage, food retailers",EventVester,,,,,,
736,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Food Retailers,Stores - Number of stores relocated/remodeled,Stores,stores,#,"stores,  stores,  relocated,  remodeled, ngvc, natural grocers by vitamin cottage, food retailers",EventVester,,,,,,
737,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Food Retailers,Stores - Number of relocations/remodels,Stores,stores,#,"stores,  relocations,  remodels, ngvc, natural grocers by vitamin cottage, food retailers",EventVester,,,,,,
738,NGVC,"Natural Grocers by Vitamin Cottage, Inc.",Food Retailers,Stores - Total store count,Stores,stores,#,"stores,  total,  store,  count, ngvc, natural grocers by vitamin cottage, food retailers",EventVester,,,,,,
739,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Average store size,Average store size,stores,#,"average,  storesize,  average,  storesize, sfm, sprouts farmers market, food retailers",EventVester,,,,,,
740,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Comparable store sales growth,Comparable store sales growth,%,%,"comparable_,  comparable_,  storesales_growth, sfm, sprouts farmers market, food retailers",EventVester,,,,,,
741,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Comparable Store Sales Growth,Comparable Store Sales Growth,% decrease,%,"comparable_,  comparable_,  storesales_growth, sfm, sprouts farmers market, food retailers",EventVester,,,,,,
742,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Comparable Store Sales Growth,Comparable Store Sales Growth,% increase,%,"comparable_,  comparable_,  storesales_growth, sfm, sprouts farmers market, food retailers",EventVester,,,,,,
743,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,New Store Openings - Annual Unit Growth,New Store Openings,%,%,"new_store,  openings,  annual_unit_growth, sfm, sprouts farmers market, food retailers",EventVester,,,,,,
744,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,New Store Openings - Unit Growth,New Store Openings,stores,$,"new_store,  openings,  unit_growth, sfm, sprouts farmers market, food retailers",EventVester,,,,,,
745,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Number of Stores,Number of Stores,stores,$,"stores,  stores, sfm, sprouts farmers market, food retailers",EventVester,,,,,,
746,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Revenue - Non-Perishables,Revenue,$,$,"revenue,  non_perishables, sfm, sprouts farmers market, food retailers",EventVester,,,,,,
747,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Revenue - Perishables,Revenue,$,$,"revenue,  perishables, sfm, sprouts farmers market, food retailers",EventVester,,,,,,
748,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Store Closures,Store Closures,stores,$,"store_closures,  store_closures, sfm, sprouts farmers market, food retailers",EventVester,,,,,,
749,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Store Relocations,Store Relocations,stores,$,"storerelocations, sfm, sprouts farmers market, food retailers",EventVester,,,,,,
750,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Total Number of Stores,Total Number of Stores,stores,$,"total_,  stores,  total_,  stores, sfm, sprouts farmers market, food retailers",EventVester,,,,,,
751,SFM,"Sprouts Farmers Market, Inc.",Food Retailers,Unit growth,Unit growth,units,$,"unit_growth,  unit_growth, sfm, sprouts farmers market, food retailers",EventVester,,,,,,
752,SPTN,SpartanNash Co,Food Retailers,Segment Revenues - Food Distribution Revenue,Segment Revenues,$,$,"segment,  revenues,  food_distribution,  revenue, sptn, spartannash co, food retailers",EventVester,,,,,,
753,SPTN,SpartanNash Co,Food Retailers,Segment Revenues - Military Revenue,Segment Revenues,$,$,"segment,  revenues,  military,  revenue, sptn, spartannash co, food retailers",EventVester,,,,,,
754,SPTN,SpartanNash Co,Food Retailers,Segment Revenues - Retail Revenue,Segment Revenues,$,$,"segment,  revenues,  retail,  revenue, sptn, spartannash co, food retailers",EventVester,,,,,,
755,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Center store Revenue,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  center,  store,  revenue, sptn, spartannash co, food retailers",EventVester,,,,,,
756,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Fresh Revenue,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  fresh,  revenue, sptn, spartannash co, food retailers",EventVester,,,,,,
757,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Fuel Revenue,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  fuel,  revenue, sptn, spartannash co, food retailers",EventVester,,,,,,
758,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Individuals Revenue,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  individuals,  revenue, sptn, spartannash co, food retailers",EventVester,,,,,,
759,SPTN,SpartanNash Co,Food Retailers,"Sub Segment Revenue by Category - Manufacturers, brokers and distributors Revenue",Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  manufacturers,  brokers,  distributors,  revenue, sptn, spartannash co, food retailers",EventVester,,,,,,
760,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Non-food Revenue,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  non_food,  revenue, sptn, spartannash co, food retailers",EventVester,,,,,,
761,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Other Revenue,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  other,  revenue, sptn, spartannash co, food retailers",EventVester,,,,,,
762,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Other Revenue from products,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  other,  revenue,  products, sptn, spartannash co, food retailers",EventVester,,,,,,
763,SPTN,SpartanNash Co,Food Retailers,Sub Segment Revenue by Category - Retailers Revenue,Sub Segment Revenue by Category,$,$,"sub_segment,  revenue,  category,  retailers,  revenue, sptn, spartannash co, food retailers",EventVester,,,,,,
764,BBBY,BED BATH & BEYOND INC.,Home Furnishings Retailers,Fleet Optimization,Fleet Optimization,%,%,"fleet_optimization, bbby, bed bath & beyond , home furnishings retailers",EventVester,,,,,,
765,BBBY,BED BATH & BEYOND INC.,Home Furnishings Retailers,Net Sales - Non Core Banner Net Sales,Net Sales,%,%,"net_sales,  non_core_banner,  net_sales, bbby, bed bath & beyond , home furnishings retailers",EventVester,,,,,,
766,BBBY,BED BATH & BEYOND INC.,Home Furnishings Retailers,No of Stores - Stores Closed,No of Stores,stores,#,"no_of,  stores,  stores,  closed, bbby, bed bath & beyond , home furnishings retailers",EventVester,,,,,,
767,BBBY,BED BATH & BEYOND INC.,Home Furnishings Retailers,No of Stores - Stores Closed,No of Stores,stores,#,"no_of,  stores,  stores,  closed, bbby, bed bath & beyond , home furnishings retailers",EventVester,,,,,,
768,BBBY,BED BATH & BEYOND INC.,Home Furnishings Retailers,Sales Penetration - Digital Sales Penetration,Sales Penetration,%,%,"digital_sales,  penetration, bbby, bed bath & beyond , home furnishings retailers",EventVester,,,,,,
769,BBBY,BED BATH & BEYOND INC.,Home Furnishings Retailers,Website - Visits to Website,Website,users,#,"website,  visits,  website, bbby, bed bath & beyond , home furnishings retailers",EventVester,,,,,,
770,HOME,At Home Group Inc.,Home Furnishings Retailers,Net Sales - Accent decor,Net Sales,%,%,"net_sales,  accent_decor, home, at home group , home furnishings retailers",EventVester,,,,,,
771,HOME,At Home Group Inc.,Home Furnishings Retailers,Net Sales - Home furnishings,Net Sales,%,%,"net_sales,  home_furnishings, home, at home group , home furnishings retailers",EventVester,,,,,,
772,HOME,At Home Group Inc.,Home Furnishings Retailers,Net Sales - Other,Net Sales,%,%,"net_sales,  other, home, at home group , home furnishings retailers",EventVester,,,,,,
773,HOME,At Home Group Inc.,Home Furnishings Retailers,Stores - Total stores,Stores,stores,#,"stores,  total,  stores, home, at home group , home furnishings retailers",EventVester,,,,,,
774,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Channel - Internet Net Sales,Net Sales by Channel,$,$,"net_sales,  channel,  internet,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,,,,,
775,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Channel - Other Net Sales,Net Sales by Channel,$,$,"net_sales,  channel,  other,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,,,,,
776,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Channel - Showrooms Net Sales,Net Sales by Channel,$,$,"net_sales,  channel,  showrooms,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,,,,,
777,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Product - Accessories Net Sales,Net Sales by Product,$,$,"net_sales,  product,  accessories,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,,,,,
778,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Product - Accessories Net Sales,Net Sales by Product,$,$,"net_sales,  product,  accessories,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,,,,,
779,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Product - Other Net Sales,Net Sales by Product,$,$,"net_sales,  product,  other,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,,,,,
780,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Product - Sacs Net Sales,Net Sales by Product,$,$,"net_sales,  product,  sacs,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,,,,,
781,LOVE,Lovesac Co,Home Furnishings Retailers,Net Sales by Product - Sactionals Net Sales,Net Sales by Product,$,$,"net_sales,  product,  sactionals,  net_sales, love, lovesac co, home furnishings retailers",EventVester,,,,,,
782,LOVE,Lovesac Co,Home Furnishings Retailers,Showroom Count - Ending Showroom Count,Showroom Count,stores,#,"showroom_count,  ending_showroom_count, love, lovesac co, home furnishings retailers",EventVester,,,,,,
783,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,"Average Leased Square
Footage Per Store","Average Leased Square
Footage Per Store",sqf/store,#,"leased_square,  leased_square, wsm, williams-sonoma, , home furnishings retailers",EventVester,,,,,,
784,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,"Average Leased Square
Footage Per Store","Average Leased Square
Footage Per Store",sqf/store,#,"leased_square,  leased_square, wsm, williams-sonoma, , home furnishings retailers",EventVester,,,,,,
785,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Closings Store Count,Closings Store Count,stores,#,"closings,  store,  count,  closings,  store,  count, wsm, williams-sonoma, , home furnishings retailers",EventVester,,,,,,
786,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Openings Store Count,Openings Store Count,stores,#,"openings,  store,  count,  openings,  store,  count, wsm, williams-sonoma, , home furnishings retailers",EventVester,,,,,,
787,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Revenue by Brand - Other,Revenue by Brand,$,$,"revenue,  other, wsm, williams-sonoma, , home furnishings retailers",EventVester,,,,,,
788,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Revenue by Brand - Pottery Barn,Revenue by Brand,$,$,"revenue,  pottery_barn, wsm, williams-sonoma, , home furnishings retailers",EventVester,,,,,,
789,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Revenue by Brand - Pottery Barn Kids and Teen,Revenue by Brand,$,$,"revenue,  pottery_barn_kids,  teen, wsm, williams-sonoma, , home furnishings retailers",EventVester,,,,,,
790,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Revenue by Brand - West Elm,Revenue by Brand,$,$,"revenue,  west_elm, wsm, williams-sonoma, , home furnishings retailers",EventVester,,,,,,
791,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Revenue by Brand - Williams Sonoma,Revenue by Brand,$,$,"revenue,  williams_sonoma, wsm, williams-sonoma, , home furnishings retailers",EventVester,,,,,,
792,WSM,"WILLIAMS-SONOMA, INC",Home Furnishings Retailers,Total Store Count,Total Store Count,stores,#,"total,  store,  count,  total,  store,  count, wsm, williams-sonoma, , home furnishings retailers",EventVester,,,,,,
793,BLDR,BUILDERS FIRSTSOURCE INC,Home Improvement Retailers,"Revenue by Category - Gypsum, roofing & insulation",Revenue by Category,$,$,"revenue,  category,  gypsum,  roofing,  insulation, bldr, builders firstsource , home improvement retailers",EventVester,,,,,,
794,BLDR,BUILDERS FIRSTSOURCE INC,Home Improvement Retailers,Revenue by Category - Lumber & lumber sheet goods,Revenue by Category,$,$,"revenue,  category,  lumber,  lumber_sheet_goods, bldr, builders firstsource , home improvement retailers",EventVester,,,,,,
795,BLDR,BUILDERS FIRSTSOURCE INC,Home Improvement Retailers,Revenue by Category - Manufactured products,Revenue by Category,$,$,"revenue,  category,  manufactured_products, bldr, builders firstsource , home improvement retailers",EventVester,,,,,,
796,BLDR,BUILDERS FIRSTSOURCE INC,Home Improvement Retailers,Revenue by Category - Other building products & services,Revenue by Category,$,$,"revenue,  category,  other_building_products,  services, bldr, builders firstsource , home improvement retailers",EventVester,,,,,,
797,BLDR,BUILDERS FIRSTSOURCE INC,Home Improvement Retailers,"Revenue by Category - Siding, metal & concrete products",Revenue by Category,$,$,"revenue,  category,  siding,  metal,  concrete_products, bldr, builders firstsource , home improvement retailers",EventVester,,,,,,
798,BLDR,BUILDERS FIRSTSOURCE INC,Home Improvement Retailers,"Revenue by Category - Windows, doors & millwork",Revenue by Category,$,$,"revenue,  category,  windows,  doors,  millwork, bldr, builders firstsource , home improvement retailers",EventVester,,,,,,
799,FND,"Floor & Decor Holdings, Inc.",Home Improvement Retailers,Revenue By Type - Adjacent categories,Revenue By Type,$,$,"revenue,  adjacent_categories, fnd, floor & decor holdings, home improvement retailers",EventVester,,,,,,
800,FND,"Floor & Decor Holdings, Inc.",Home Improvement Retailers,Revenue By Type - Decorative accessories / wall tile,Revenue By Type,$,$,"revenue,  decorative_accessories_,  _wall_tile, fnd, floor & decor holdings, home improvement retailers",EventVester,,,,,,
801,FND,"Floor & Decor Holdings, Inc.",Home Improvement Retailers,Revenue By Type - Installation materials and tools,Revenue By Type,$,$,"revenue,  installation_materials,  tools, fnd, floor & decor holdings, home improvement retailers",EventVester,,,,,,
802,FND,"Floor & Decor Holdings, Inc.",Home Improvement Retailers,Revenue By Type - Laminate / luxury vinyl plank,Revenue By Type,$,$,"revenue,  laminate_,  _luxury_vinyl_plank, fnd, floor & decor holdings, home improvement retailers",EventVester,,,,,,
803,FND,"Floor & Decor Holdings, Inc.",Home Improvement Retailers,Revenue By Type - Natural stone,Revenue By Type,$,$,"revenue,  natural_stone, fnd, floor & decor holdings, home improvement retailers",EventVester,,,,,,
804,FND,"Floor & Decor Holdings, Inc.",Home Improvement Retailers,Revenue By Type - Other,Revenue By Type,$,$,"revenue,  other, fnd, floor & decor holdings, home improvement retailers",EventVester,,,,,,
805,FND,"Floor & Decor Holdings, Inc.",Home Improvement Retailers,Revenue By Type - Tile,Revenue By Type,$,$,"revenue,  tile, fnd, floor & decor holdings, home improvement retailers",EventVester,,,,,,
806,FND,"Floor & Decor Holdings, Inc.",Home Improvement Retailers,Revenue By Type - Wood,Revenue By Type,$,$,"revenue,  wood, fnd, floor & decor holdings, home improvement retailers",EventVester,,,,,,
807,FND,"Floor & Decor Holdings, Inc.",Home Improvement Retailers,Stores - New warehouse stores,Stores,stores,$,"stores,  new_warehouse,  stores, fnd, floor & decor holdings, home improvement retailers",EventVester,,,,,,
808,FND,"Floor & Decor Holdings, Inc.",Home Improvement Retailers,Stores - new warehouse-format stores,Stores,stores,#,"stores,  new_warehouse_format,  stores, fnd, floor & decor holdings, home improvement retailers",EventVester,,,,,,
809,FND,"Floor & Decor Holdings, Inc.",Home Improvement Retailers,Stores - warehouse stores operating,Stores,stores,#,"stores,  warehouse,  stores,  operating, fnd, floor & decor holdings, home improvement retailers",EventVester,,,,,,
810,FND,"Floor & Decor Holdings, Inc.",Home Improvement Retailers,Studios - Design studios,Studios,Studios,$,"studios,  design_studios, fnd, floor & decor holdings, home improvement retailers",EventVester,,,,,,
811,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Average ticket,Average ticket,$,$,"ticket,  ticket, hd, the home depot, home improvement retailers",EventVester,,,,,,
812,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Average Ticket - Change in Average Ticket,Average Ticket,% increase,%,"ticket,  change_,  ticket, hd, the home depot, home improvement retailers",EventVester,,,,,,
813,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Big Ticket Sales,Big Ticket Sales,% increase yoy,%,"big_ticket_sales, hd, the home depot, home improvement retailers",EventVester,,,,,,
814,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Comparable Average Ticket,Comparable Average Ticket,% increase yoy,%,"comparable_,  ticket,  comparable_,  ticket, hd, the home depot, home improvement retailers",EventVester,,,,,,
815,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Comparable Sales - Change in Comparable Sales,Comparable Sales,% increase,%,"change_,  comparable_sales, hd, the home depot, home improvement retailers",EventVester,,,,,,
816,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Comparable sales - Total comparable sales,Comparable sales,%,%,"total,  comparable_sales, hd, the home depot, home improvement retailers",EventVester,,,,,,
817,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Comparable Store Sales,Comparable Store Sales,% increase yoy,%,"comparable_,  storesales,  comparable_,  storesales, hd, the home depot, home improvement retailers",EventVester,,,,,,
818,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Comparable Transactions,Comparable Transactions,% decrease yoy,%,"comparable_transactions, hd, the home depot, home improvement retailers",EventVester,,,,,,
819,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Comparable Transactions,Comparable Transactions,% increase yoy,%,"comparable_transactions, hd, the home depot, home improvement retailers",EventVester,,,,,,
820,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Customer Transactions - Comparable Customer Transactions,Customer Transactions,% decrease,%,"comparable_customer_transactions, hd, the home depot, home improvement retailers",EventVester,,,,,,
821,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Customer Transactions,Customer Transactions,$,$,"customer_transactions, hd, the home depot, home improvement retailers",EventVester,,,,,,
822,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Customer transactions - Customer transactions (in millions),Customer transactions,,$,"customer_transactions_(,  millions), hd, the home depot, home improvement retailers",EventVester,,,,,,
823,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Geographic Net Sales - Outside the U.S. Net Sales,Geographic Net Sales,$,$,"geographic,  net_sales,  outside_the,  US,  net_sales, hd, the home depot, home improvement retailers",EventVester,,,,,,
824,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Geographic Net Sales - U.S. Net Sales,Geographic Net Sales,$,$,"geographic,  net_sales,  us,  net_sales, hd, the home depot, home improvement retailers",EventVester,,,,,,
825,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Geographic Sales - Outside the U.S. Net Sales,Geographic Sales,$,$,"outside_the,  US,  net_sales, hd, the home depot, home improvement retailers",EventVester,,,,,,
826,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Geographic Sales - U.S. Net Sales,Geographic Sales,$,$,"us,  net_sales, hd, the home depot, home improvement retailers",EventVester,,,,,,
827,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Net sales by major product lines - Building Materials Net Sales,Net sales by major product lines,$,$,"net_sales,  building_materials,  net_sales, hd, the home depot, home improvement retailers",EventVester,,,,,,
828,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Net sales by major product lines - Decor Net Sales,Net sales by major product lines,$,$,"net_sales,  decor,  net_sales, hd, the home depot, home improvement retailers",EventVester,,,,,,
829,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Net sales by major product lines - Hardlines Net Sales,Net sales by major product lines,$,$,"net_sales,  hardlines,  net_sales, hd, the home depot, home improvement retailers",EventVester,,,,,,
830,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Net sales by products - Products Net Sales,Net sales by products,$,$,"net_sales,  products,  products,  net_sales, hd, the home depot, home improvement retailers",EventVester,,,,,,
831,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Net sales by Services - Services Net Sales,Net sales by Services,$,$,"net_sales,  services,  services,  net_sales, hd, the home depot, home improvement retailers",EventVester,,,,,,
832,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Number of Stores,Number of Stores,stores,$,"stores,  stores, hd, the home depot, home improvement retailers",EventVester,,,,,,
833,HD,"THE HOME DEPOT, INC.",Home Improvement Retailers,Online Sales,Online Sales,%,%,"online_sales,  online_sales, hd, the home depot, home improvement retailers",EventVester,,,,,,
